"NAME","DESCRIPTION","GENE_SYMBOL","GENE_TITLE","SCORE"
"BMP10","na","null","null",-0.017447421
"C20orf203","na","null","null",-0.017443467
"LINC02447","na","null","null",-0.017439995
"GAL3ST1","na","null","null",-0.017420158
"CNTN2","na","null","null",-0.017410139
"MTSS1","na","null","null",-0.017339157
"LRFN5","na","null","null",-0.017323676
"ANKHD1-EIF4EBP3","na","null","null",-0.017265994
"CCNT2","na","null","null",-0.017236464
"RETSAT","na","null","null",-0.017231142
"ZNF613","na","null","null",-0.017193088
"TM4SF18","na","null","null",-0.017133078
"SORCS1","na","null","null",-0.017066289
"CRYBB3","na","null","null",-0.017057288
"OSBPL1A","na","null","null",-0.017047603
"OTP","na","null","null",-0.017022626
"C10orf90","na","null","null",-0.016914502
"LINC00853","na","null","null",-0.016868778
"CLEC2D","na","null","null",-0.016867878
"CLLU1","na","null","null",-0.016815843
"ZNF496","na","null","null",-0.016692
"SBSPON","na","null","null",-0.016682586
"GPRIN3","na","null","null",-0.016631516
"HLA-DQB1","na","null","null",-0.016511703
"MROH9","na","null","null",-0.01643793
"PHYHD1","na","null","null",-0.016376143
"PIMREG","na","null","null",-0.016367104
"ACBD3-AS1","na","null","null",-0.016344417
"TMEM182","na","null","null",-0.016247598
"ZC3H12D","na","null","null",-0.016157413
"KLHL28","na","null","null",-0.016127618
"APBB1IP","na","null","null",-0.01610622
"CAVIN3","na","null","null",-0.016024671
"TPTE2P6","na","null","null",-0.016006239
"PHLDA3","na","null","null",-0.0159316
"LINC01698","na","null","null",-0.015867854
"LGI2","na","null","null",-0.015863534
"LPA","na","null","null",-0.015856123
"SELENOT","na","null","null",-0.015840983
"WSB2","na","null","null",-0.015829487
"TRIM39","na","null","null",-0.015659861
"FOXG1","na","null","null",-0.015615327
"PICALM","na","null","null",-0.015518336
"MIR4697HG","na","null","null",-0.015445894
"LOC102724084","na","null","null",-0.015404014
"ZNF419","na","null","null",-0.015368456
"LOC101928446","na","null","null",-0.0153628765
"PRG2","na","null","null",-0.015309896
"SHC2","na","null","null",-0.015265783
"TAT-AS1","na","null","null",-0.0152566265
"CALR3","na","null","null",-0.015214045
"NFATC2IP","na","null","null",-0.015198981
"C4orf19","na","null","null",-0.015160187
"TGM4","na","null","null",-0.015150979
"CYSRT1","na","null","null",-0.015114393
"PREX2","na","null","null",-0.015089654
"GPR12","na","null","null",-0.01507085
"ARRDC1","na","null","null",-0.015020803
"CCNYL2","na","null","null",-0.015019795
"VSTM4","na","null","null",-0.014996935
"SBF1P1","na","null","null",-0.014879982
"BEST2","na","null","null",-0.014849656
"EMCN","na","null","null",-0.014840406
"ZNF224","na","null","null",-0.014774063
"OTUD5","na","null","null",-0.014747553
"LINC01990","na","null","null",-0.014745616
"TBX2","na","null","null",-0.014711535
"WSCD2","na","null","null",-0.014677805
"COLEC12","na","null","null",-0.014645833
"FOXD3","na","null","null",-0.014625157
"DPP10","na","null","null",-0.014505073
"TUBE1","na","null","null",-0.01445632
"ACADS","na","null","null",-0.014427871
"STARD6","na","null","null",-0.014411046
"UNK","na","null","null",-0.014134952
"KRT17P5","na","null","null",-0.014101526
"TP53I11","na","null","null",-0.014039604
"ZXDB","na","null","null",-0.013859812
"SLC26A10","na","null","null",-0.0137515105
"A1CF","na","null","null",-0.013749636
"LOC101927359","na","null","null",-0.013703102
"TSG101","na","null","null",-0.013676552
"EDNRB","na","null","null",-0.013634367
"GRIK1-AS2","na","null","null",-0.013623885
"LINC01266","na","null","null",-0.013487139
"CHST13","na","null","null",-0.013463853
"FEV","na","null","null",-0.013369563
"VEPH1","na","null","null",-0.01329937
"SIRT6","na","null","null",-0.013215181
"BATF","na","null","null",-0.013174203
"KLF10","na","null","null",-0.01313997
"SMCO4","na","null","null",-0.013092865
"IGFBP7","na","null","null",-0.013080524
"PDLIM4","na","null","null",-0.012955231
"PYURF","na","null","null",-0.012922006
"LOC105378828","na","null","null",-0.012913127
"LOC101060524","na","null","null",-0.012661591
"DRD5P2","na","null","null",-0.012661591
"IGDCC3","na","null","null",-0.012520341
"MFAP2","na","null","null",-0.012372407
"KLRF1","na","null","null",-0.012352428
"NPC2","na","null","null",-0.012296597
"ZNF845","na","null","null",-0.012199504
"TJP2","na","null","null",-0.01219235
"EFR3A","na","null","null",-0.012140728
"PLIN5","na","null","null",-0.012098219
"CD3E","na","null","null",-0.01208023
"MZF1-AS1","na","null","null",-0.012057651
"LIPE","na","null","null",-0.012036036
"ASB7","na","null","null",-0.012032338
"HOXC9","na","null","null",-0.012023557
"HLA-DPA1","na","null","null",-0.012006082
"LUCAT1","na","null","null",-0.011947927
"ADI1","na","null","null",-0.011946813
"FABP7","na","null","null",-0.011885307
"ZIC1","na","null","null",-0.011852616
"TEX15","na","null","null",-0.011844464
"LOC729652","na","null","null",-0.011764442
"PCDHGC3","na","null","null",-0.011626477
"LINC00938","na","null","null",-0.0115356855
"BHLHA9","na","null","null",-0.011453417
"FAM83B","na","null","null",-0.011401473
"LOC100507250","na","null","null",-0.011386089
"LRRTM3","na","null","null",-0.011310578
"ADAMTS7","na","null","null",-0.011297337
"GLRA4","na","null","null",-0.011170801
"ADNP-AS1","na","null","null",-0.011061148
"OSBPL3","na","null","null",-0.011034868
"DDN-AS1","na","null","null",-0.011023161
"CYP39A1","na","null","null",-0.011012988
"MAP1LC3A","na","null","null",-0.011011154
"GRIN2B","na","null","null",-0.01097471
"BNIPL","na","null","null",-0.010923608
"EXOC3L4","na","null","null",-0.010911286
"ADAMTSL2","na","null","null",-0.010854335
"SYNDIG1L","na","null","null",-0.01085119
"KCNN2","na","null","null",-0.010841013
"ACPP","na","null","null",-0.010829182
"BCL2L12","na","null","null",-0.010773816
"CLEC12B","na","null","null",-0.010739789
"LTC4S","na","null","null",-0.010720119
"FAM90A25P","na","null","null",-0.010655893
"LOC105379176","na","null","null",-0.010626288
"SECISBP2L","na","null","null",-0.010494877
"LINC01694","na","null","null",-0.010472567
"B3GAT2","na","null","null",-0.010408648
"LINC01752","na","null","null",-0.010079522
"PABPC5","na","null","null",-0.009957079
"C12orf54","na","null","null",-0.0099399965
"FLJ13224","na","null","null",-0.009848979
"RABGEF1","na","null","null",-0.009825343
"KRT84","na","null","null",-0.009818718
"MRPL23","na","null","null",-0.0097060865
"KHK","na","null","null",-0.009671179
"TRAPPC10","na","null","null",-0.009559308
"GABRA3","na","null","null",-0.009507212
"LINC01278","na","null","null",-0.009476222
"PIGP","na","null","null",-0.009459294
"ZNF850","na","null","null",-0.0094309505
"LINC01920","na","null","null",-0.009378705
"LOC101927391","na","null","null",-0.009246622
"MRPS30-DT","na","null","null",-0.009091572
"STPG1","na","null","null",-0.009090517
"CD9","na","null","null",-0.0090636145
"DNM3OS","na","null","null",-0.008985077
"PDE8A","na","null","null",-0.008954233
"FAM185BP","na","null","null",-0.008929228
"UBE2QL1","na","null","null",-0.008924242
"MOSPD1","na","null","null",-0.008866562
"SBDS","na","null","null",-0.008807162
"CTSE","na","null","null",-0.008735395
"PCNA-AS1","na","null","null",-0.008651266
"KL","na","null","null",-0.008635664
"ADK","na","null","null",-0.00861571
"BCAS1","na","null","null",-0.008528223
"FES","na","null","null",-0.00848784
"LRRC7","na","null","null",-0.0083910115
"ABO","na","null","null",-0.008329351
"ADAMTS17","na","null","null",-0.008303348
"EPHB2","na","null","null",-0.008284221
"LOC400682","na","null","null",-0.008282612
"JMJD7","na","null","null",-0.008237955
"PCSK9","na","null","null",-0.008175924
"C3orf80","na","null","null",-0.0081573455
"PKD1P3-NPIPA1","na","null","null",-0.007961295
"ABCA9","na","null","null",-0.007944961
"PTPRT","na","null","null",-0.0078038606
"TMIE","na","null","null",-0.007798219
"NCAPH2","na","null","null",-0.007781672
"TMEM155","na","null","null",-0.007780423
"FRG1BP","na","null","null",-0.007760697
"SEMA6B","na","null","null",-0.0077228346
"NOC3L","na","null","null",-0.0077182916
"NOTUM","na","null","null",-0.007626248
"RAD51AP2","na","null","null",-0.007581285
"POU3F2","na","null","null",-0.007562814
"MRVI1","na","null","null",-0.0074559026
"DCC","na","null","null",-0.007429885
"ANXA4","na","null","null",-0.007396246
"BTBD3","na","null","null",-0.007350052
"UGT2B15","na","null","null",-0.0072612776
"CYYR1-AS1","na","null","null",-0.007216224
"BACE2","na","null","null",-0.007200864
"MKI67","na","null","null",-0.0071833166
"SPEF1","na","null","null",-0.00715731
"LINC01550","na","null","null",-0.0071510053
"UEVLD","na","null","null",-0.007101418
"KIFC2","na","null","null",-0.0071013034
"EVX1","na","null","null",-0.0070671057
"LOC401557","na","null","null",-0.006951497
"SH2B2","na","null","null",-0.0068573393
"ITGA8","na","null","null",-0.0068027885
"C1QL2","na","null","null",-0.0067823473
"MUC5B","na","null","null",-0.0067155953
"AMER2","na","null","null",-0.006674088
"BREA2","na","null","null",-0.0065621124
"RBX1","na","null","null",-0.006556953
"NOS3","na","null","null",-0.006544662
"CYP19A1","na","null","null",-0.0065080523
"UNC5A","na","null","null",-0.0064374874
"LOC550113","na","null","null",-0.006424836
"HIST1H2AK","na","null","null",-0.0063845725
"RAD54L","na","null","null",-0.0063223285
"ZIC5","na","null","null",-0.0062880167
"SCYL1","na","null","null",-0.006275973
"DEGS2","na","null","null",-0.0062370743
"CLDN23","na","null","null",-0.006100995
"PGR","na","null","null",-0.006053908
"PTGFR","na","null","null",-0.0060451217
"FITM1","na","null","null",-0.005987185
"PLXNC1","na","null","null",-0.0059810663
"C9orf152","na","null","null",-0.0058856886
"LOC101928386","na","null","null",-0.005842355
"C3orf67","na","null","null",-0.0057974043
"HPCAL1","na","null","null",-0.0057552
"SOWAHA","na","null","null",-0.0057529844
"KIAA0513","na","null","null",-0.0056265914
"CLSPN","na","null","null",-0.0054939752
"SZT2-AS1","na","null","null",-0.0053915987
"CTBS","na","null","null",-0.005274162
"GPR68","na","null","null",-0.0052387463
"NKX2-4","na","null","null",-0.0052223294
"RPS4X","na","null","null",-0.0052034026
"GALNS","na","null","null",-0.005200769
"CRB2","na","null","null",-0.005127056
"SFTPD","na","null","null",-0.005111555
"LENG1","na","null","null",-0.005003121
"KLHL14","na","null","null",-0.0048901048
"DRD4","na","null","null",-0.004876183
"NT5DC4","na","null","null",-0.0048652026
"SHISA8","na","null","null",-0.004845178
"OLIG1","na","null","null",-0.0046760757
"RALGAPA1","na","null","null",-0.0045787753
"OLFML3","na","null","null",-0.004451406
"AVPR1A","na","null","null",-0.0044203796
"POLR2M","na","null","null",-0.004124162
"LOC100131257","na","null","null",-0.0040352866
"PTPRC","na","null","null",-0.0040310854
"LOC101060391","na","null","null",-0.003945844
"MSMO1","na","null","null",-0.003711275
"IL22RA2","na","null","null",-0.003686775
"ANKS1B","na","null","null",-0.0036774206
"CSNK1A1L","na","null","null",-0.003635294
"PYGM","na","null","null",-0.0036066414
"STS","na","null","null",-0.0035957948
"DGKA","na","null","null",-0.0035522657
"TMBIM1","na","null","null",-0.003346734
"CSTF3","na","null","null",-0.003333278
"LINC01719","na","null","null",-0.003329035
"MGC4859","na","null","null",-0.0031832296
"HOXA13","na","null","null",-0.00306937
"LOC101928358","na","null","null",-0.003056093
"RFC2","na","null","null",-0.0029548034
"UBB","na","null","null",-0.0029367914
"LOC100287049","na","null","null",-0.0027056602
"INTU","na","null","null",-0.0026978592
"CASP12","na","null","null",-0.0026973872
"TYW3","na","null","null",-0.0026921171
"MIP","na","null","null",-0.0026778302
"SDS","na","null","null",-0.0025481002
"KIF3C","na","null","null",-0.0024570103
"SUCLG2-AS1","na","null","null",-0.002424087
"DERL1","na","null","null",-0.0024136917
"ATP6V1B2","na","null","null",-0.0021700424
"HES5","na","null","null",-0.0020705569
"ZMAT1","na","null","null",-0.0020420076
"WTAPP1","na","null","null",-0.0020366427
"HNRNPA2B1","na","null","null",-0.0020349948
"INSM1","na","null","null",-0.0020147036
"UNCX","na","null","null",-0.0019992555
"KLHL29","na","null","null",-0.0019867918
"LINC01068","na","null","null",-0.0019761112
"DGKQ","na","null","null",-0.0018464181
"ZNF8-ERVK3-1","na","null","null",-0.0018010722
"MKRN1","na","null","null",-0.00155547
"NMBR","na","null","null",-0.0015221682
"SLC7A5","na","null","null",-0.0015125786
"RNF224","na","null","null",-0.0014491703
"RAB44","na","null","null",-0.001444032
"CASKIN2","na","null","null",-0.0014224104
"SNAPC2","na","null","null",-0.001111071
"PLN","na","null","null",-0.0010009084
"C20orf197","na","null","null",-0.00075433764
"HAS2-AS1","na","null","null",-0.0005938974
"TSEN54","na","null","null",-0.00058994093
"IL1RAP","na","null","null",-0.0005476481
"CRAMP1","na","null","null",-0.00050170295
"HAUS3","na","null","null",-0.00049837894
"MEI4","na","null","null",-0.00049056835
"SHANK1","na","null","null",-0.00048522337
"MED30","na","null","null",-0.00043596933
"FUBP1","na","null","null",-0.0003788963
"TGFB3","na","null","null",-0.0003764986
"LINC00971","na","null","null",-0.00029974565
"SP4","na","null","null",-0.00025335126
"THRB-AS1","na","null","null",-0.0002058183
"NDRG2","na","null","null",-2.0216452e-05
"GTF2IP4","na","null","null",-6.249989e-07
"GNA11","na","null","null",3.5149205e-05
"PYCARD","na","null","null",0.00010484924
"DBIL5P","na","null","null",0.00010975756
"LOC100133920","na","null","null",0.00016394827
"KIF18A","na","null","null",0.00031757174
"CIDEA","na","null","null",0.0003391811
"POU3F3","na","null","null",0.0004945104
"ERG28","na","null","null",0.0006493864
"SPDYE14P","na","null","null",0.00084259186
"GOSR1","na","null","null",0.0008605027
"C3orf52","na","null","null",0.0008616369
"PPIL4","na","null","null",0.0009385315
"KIAA0895","na","null","null",0.00095648086
"MSR1","na","null","null",0.0009618959
"FDPSP2","na","null","null",0.0009985798
"SOAT1","na","null","null",0.0010229923
"LOC101060553","na","null","null",0.0010543283
"LOC101927571","na","null","null",0.0010689037
"CLLU1OS","na","null","null",0.0011497999
"TMEM102","na","null","null",0.0012702409
"GLI1","na","null","null",0.0012783898
"C1QTNF5","na","null","null",0.0013940876
"RRAS2","na","null","null",0.0014094211
"RGS10","na","null","null",0.001498103
"CAPS2","na","null","null",0.0016475059
"GNAI2","na","null","null",0.0016525291
"TBC1D10B","na","null","null",0.0017154012
"ENTHD1","na","null","null",0.001717379
"SLC17A9","na","null","null",0.0017859722
"CR1","na","null","null",0.0020250608
"RAPGEFL1","na","null","null",0.00213446
"NREP","na","null","null",0.0025767132
"ANKRD53","na","null","null",0.002715974
"KCTD4","na","null","null",0.0027397957
"OR2L13","na","null","null",0.00287352
"DLEU2L","na","null","null",0.0028940665
"MIR133A1HG","na","null","null",0.002898104
"SHROOM2","na","null","null",0.0030155967
"ATP11B","na","null","null",0.003081042
"ZNF385A","na","null","null",0.003174435
"MIGA2","na","null","null",0.0032783481
"LINC02487","na","null","null",0.0033043234
"SF1","na","null","null",0.0034924827
"ATP5MC2","na","null","null",0.0034926005
"VWA5B2","na","null","null",0.0035571621
"CACNA1H","na","null","null",0.003565115
"CENPE","na","null","null",0.00366683
"TBC1D3G","na","null","null",0.003671157
"CLTB","na","null","null",0.0036986892
"PCDHGB2","na","null","null",0.0037860062
"ANGPTL5","na","null","null",0.0038735077
"LOC171391","na","null","null",0.003976394
"TMEM184C","na","null","null",0.003987105
"POT1-AS1","na","null","null",0.004200575
"MCEE","na","null","null",0.004241796
"CASKIN1","na","null","null",0.004290376
"USP9X","na","null","null",0.0043111113
"DBET","na","null","null",0.0043898667
"C8orf34-AS1","na","null","null",0.0045549395
"NEURL1B","na","null","null",0.0045696986
"MED18","na","null","null",0.004827392
"TSSC4","na","null","null",0.0049734884
"FLJ39095","na","null","null",0.004983922
"CDHR1","na","null","null",0.0049854624
"SETD4","na","null","null",0.0050088163
"ZNF99","na","null","null",0.0050534047
"PPP1R3F","na","null","null",0.005057816
"LIPH","na","null","null",0.005075951
"GRIA2","na","null","null",0.0050925976
"SIN3A","na","null","null",0.0052027428
"STK11","na","null","null",0.0053068446
"KRT222","na","null","null",0.0053248666
"EWSR1","na","null","null",0.005347358
"DYRK3","na","null","null",0.0054157637
"TSHZ2","na","null","null",0.005431596
"SLC12A5-AS1","na","null","null",0.0055347295
"EFCAB3","na","null","null",0.005590376
"SYT14P1","na","null","null",0.0056003123
"LINC02246","na","null","null",0.0056282585
"MSMB","na","null","null",0.005768914
"TMEM38B","na","null","null",0.0058701206
"LCP1","na","null","null",0.0058842357
"TTBK1","na","null","null",0.005904442
"ZNF333","na","null","null",0.0059145303
"MTA1","na","null","null",0.00597514
"SBDSP1","na","null","null",0.006072222
"BID","na","null","null",0.0061284234
"CLMP","na","null","null",0.0062232795
"LMTK2","na","null","null",0.006270784
"PPP1R3B","na","null","null",0.0064796517
"NKD2","na","null","null",0.006546506
"MNT","na","null","null",0.006602278
"MRPS24","na","null","null",0.006854397
"AMPD3","na","null","null",0.006921364
"SEPT3","na","null","null",0.007190774
"ALDH1A2","na","null","null",0.0072875833
"ATG14","na","null","null",0.007436513
"EXOC6","na","null","null",0.007467129
"GTF2A2","na","null","null",0.0075476207
"KRT17P1","na","null","null",0.0076125953
"ELMO2","na","null","null",0.0076472564
"NTN3","na","null","null",0.007647466
"LOC101927164","na","null","null",0.0077130385
"ACR","na","null","null",0.007720279
"PRTG","na","null","null",0.0077213896
"CDCA5","na","null","null",0.007732937
"SIM2","na","null","null",0.0077761547
"RNASEK","na","null","null",0.0079210615
"MCM7","na","null","null",0.007949334
"CACNA1E","na","null","null",0.007980543
"TEN1-CDK3","na","null","null",0.008014237
"LOC100132111","na","null","null",0.008039726
"LINC00861","na","null","null",0.008122133
"KLRG1","na","null","null",0.008200037
"TMPRSS11D","na","null","null",0.008203924
"MFGE8","na","null","null",0.008230338
"DM1-AS","na","null","null",0.008264517
"ELOVL1","na","null","null",0.00846627
"OSGIN2","na","null","null",0.008486348
"NPHP3","na","null","null",0.008531744
"ANKRD34B","na","null","null",0.008531886
"ATP8B2","na","null","null",0.008741468
"LIN7A","na","null","null",0.008864987
"LINC00222","na","null","null",0.008880747
"MAP2K7","na","null","null",0.008905412
"AFF1","na","null","null",0.008956053
"ATP2C1","na","null","null",0.008991147
"CCNA2","na","null","null",0.009041042
"ARIH2OS","na","null","null",0.009243281
"ZBTB37","na","null","null",0.009312203
"CEP164","na","null","null",0.009420325
"S100A12","na","null","null",0.009449412
"CARD18","na","null","null",0.009607424
"R3HDM4","na","null","null",0.009623354
"LEMD1","na","null","null",0.009659283
"SKA1","na","null","null",0.009719565
"ARHGAP6","na","null","null",0.009752169
"LOC100288123","na","null","null",0.009772238
"LOC93429","na","null","null",0.009899162
"WWC3","na","null","null",0.00994709
"KLC3","na","null","null",0.00996896
"HEXIM2","na","null","null",0.010089613
"CSTA","na","null","null",0.01019823
"AR","na","null","null",0.010240864
"OLFM3","na","null","null",0.010381144
"CNTLN","na","null","null",0.010430026
"VGLL2","na","null","null",0.010459043
"CSNK2A2","na","null","null",0.010549113
"GPN1","na","null","null",0.010659677
"LOC645513","na","null","null",0.010703857
"SGCA","na","null","null",0.0108098
"GXYLT2","na","null","null",0.010963625
"NKX2-8","na","null","null",0.01122108
"PTS","na","null","null",0.01130231
"CCDC151","na","null","null",0.011336659
"TMEM196","na","null","null",0.011354891
"GPX1","na","null","null",0.011356196
"ZNF732","na","null","null",0.011372243
"APLF","na","null","null",0.011423913
"TMSB15B","na","null","null",0.011466057
"ZNF777","na","null","null",0.011510316
"LMF1","na","null","null",0.011514042
"DLGAP3","na","null","null",0.011606668
"UGT2A1","na","null","null",0.011629327
"SGCZ","na","null","null",0.011677024
"LOC101928837","na","null","null",0.011697846
"RFX2","na","null","null",0.011799459
"MBNL1","na","null","null",0.011871437
"SRSF11","na","null","null",0.01193535
"CCDC177","na","null","null",0.011949906
"GPR75-ASB3","na","null","null",0.011955926
"FAM174B","na","null","null",0.012049006
"KCNA6","na","null","null",0.0120725455
"RPL18","na","null","null",0.0120926555
"SMARCD1","na","null","null",0.012165232
"PGGHG","na","null","null",0.012179426
"LINC00691","na","null","null",0.012186979
"GKAP1","na","null","null",0.012187042
"PHGDH","na","null","null",0.012282163
"LOC101927178","na","null","null",0.012304363
"TRIM15","na","null","null",0.012307733
"ZNF649-AS1","na","null","null",0.012360948
"GSC2","na","null","null",0.012470991
"TRIM71","na","null","null",0.012476482
"LOC100287846","na","null","null",0.012524465
"MORC4","na","null","null",0.01259292
"PGBD5","na","null","null",0.012632117
"ABHD14A","na","null","null",0.012650027
"ATP6V0A2","na","null","null",0.012680184
"CHTF18","na","null","null",0.0127693
"CXXC4","na","null","null",0.012803906
"MAL","na","null","null",0.012804542
"SLC13A5","na","null","null",0.012805417
"GTF2IRD1","na","null","null",0.012830578
"RTN4","na","null","null",0.012861583
"FBXO30","na","null","null",0.012892107
"NTS","na","null","null",0.012952836
"NKX2-1","na","null","null",0.013084807
"CDH8","na","null","null",0.013114838
"LVRN","na","null","null",0.013324161
"ST3GAL6-AS1","na","null","null",0.013345758
"LIN28B","na","null","null",0.013371339
"CENPVL1","na","null","null",0.0134044895
"PCDHA9","na","null","null",0.013411594
"MYO1B","na","null","null",0.013415502
"OPRM1","na","null","null",0.013494448
"NUF2","na","null","null",0.013525626
"SCGB3A1","na","null","null",0.013584912
"ADAMTS10","na","null","null",0.01374639
"FBN3","na","null","null",0.013838585
"RIMKLA","na","null","null",0.013853947
"TMEM191A","na","null","null",0.013872917
"UBR2","na","null","null",0.014052117
"KIAA1614","na","null","null",0.014136955
"RAB3C","na","null","null",0.014196396
"NETO1","na","null","null",0.0141994385
"C1QTNF7","na","null","null",0.0142471315
"WDYHV1","na","null","null",0.01434814
"DCAF8L1","na","null","null",0.014361544
"ENPP3","na","null","null",0.014381589
"GJB6","na","null","null",0.014386934
"SH2D5","na","null","null",0.014439596
"LEPR","na","null","null",0.014495853
"CYP1B1","na","null","null",0.0145690655
"PAX2","na","null","null",0.014591384
"SVEP1","na","null","null",0.01468034
"CYP4F2","na","null","null",0.014740241
"KDSR","na","null","null",0.014814745
"COL6A5","na","null","null",0.0149080865
"ZNF410","na","null","null",0.015100785
"LOC728613","na","null","null",0.015184861
"CCDC34","na","null","null",0.0152475955
"AP1B1","na","null","null",0.015297869
"BMS1P17","na","null","null",0.015392674
"COL23A1","na","null","null",0.015392807
"ZNHIT1","na","null","null",0.015406718
"FERMT1","na","null","null",0.015425134
"TSSK6","na","null","null",0.015472387
"EEF2","na","null","null",0.015670799
"BEGAIN","na","null","null",0.015690723
"SNORA8","na","null","null",0.015784578
"ASNSD1","na","null","null",0.015785186
"RGS20","na","null","null",0.015917042
"ABCB11","na","null","null",0.015940437
"CFAP47","na","null","null",0.015998663
"GPR149","na","null","null",0.016136836
"FBXO4","na","null","null",0.016488826
"ZCCHC14","na","null","null",0.016596442
"ITIH4-AS1","na","null","null",0.016636286
"WWC2-AS2","na","null","null",0.016860705
"GPR62","na","null","null",0.016880967
"E2F4","na","null","null",0.017062614
"RGS7","na","null","null",0.017079543
"LOC107985544","na","null","null",0.01714979
"HSPD1","na","null","null",0.01719998
"P4HA1","na","null","null",0.017359247
"WDR48","na","null","null",0.017384503
"FUZ","na","null","null",0.017414216
"GOLGA8S","na","null","null",0.017590253
"FURIN","na","null","null",0.01764593
"ARF5","na","null","null",0.017708065
"MYOZ3","na","null","null",0.017737957
"RUNX1","na","null","null",0.017744679
"SEPT14","na","null","null",0.017816674
"DCK","na","null","null",0.017869262
"WDR87","na","null","null",0.017896874
"BVES","na","null","null",0.017970592
"DNAH7","na","null","null",0.018077213
"UTF1","na","null","null",0.018085063
"KRR1","na","null","null",0.018196445
"C2CD6","na","null","null",0.01824025
"RFPL3","na","null","null",0.018372383
"DSP","na","null","null",0.018395625
"ZNF444","na","null","null",0.018445805
"TDRD1","na","null","null",0.018460285
"SLC23A1","na","null","null",0.01848642
"YY1P2","na","null","null",0.018553736
"PDK4","na","null","null",0.018697055
"NTNG2","na","null","null",0.018697584
"TMEM240","na","null","null",0.018702893
"C5orf51","na","null","null",0.018708024
"GPR156","na","null","null",0.018749954
"SEMA6A-AS2","na","null","null",0.018807413
"ATP6V1B1","na","null","null",0.018847615
"CCDC6","na","null","null",0.018977154
"AKAP12","na","null","null",0.018995231
"PARP3","na","null","null",0.019023262
"POM121L9P","na","null","null",0.01902569
"SLC34A1","na","null","null",0.019262422
"AGTR2","na","null","null",0.019283926
"SPINK6","na","null","null",0.01940218
"DALRD3","na","null","null",0.019418845
"GMPS","na","null","null",0.019444024
"LINC01725","na","null","null",0.019585306
"ENAM","na","null","null",0.019644152
"UGP2","na","null","null",0.019651327
"AGL","na","null","null",0.019680921
"HSPA4L","na","null","null",0.019718604
"SYNGR2","na","null","null",0.019803783
"LOC101929536","na","null","null",0.019804463
"MIXL1","na","null","null",0.019854147
"CDHR2","na","null","null",0.019943435
"OSTF1","na","null","null",0.020043392
"SLC38A3","na","null","null",0.020176206
"CCDC144NL-AS1","na","null","null",0.020180028
"SLC39A12","na","null","null",0.020219164
"TTF2","na","null","null",0.020238757
"MED12L","na","null","null",0.020378444
"LOC101927827","na","null","null",0.020443494
"LINC02105","na","null","null",0.02046867
"DLGAP4","na","null","null",0.02047868
"TMPRSS12","na","null","null",0.020547774
"WDR76","na","null","null",0.020554196
"LANCL1-AS1","na","null","null",0.020607248
"NGB","na","null","null",0.020613614
"HSFX1","na","null","null",0.020630874
"RRAGB","na","null","null",0.020750886
"ZNRD1","na","null","null",0.020787735
"LYVE1","na","null","null",0.02080784
"MIR181A1HG","na","null","null",0.020843817
"MMP7","na","null","null",0.020855661
"ANXA5","na","null","null",0.02097945
"INSYN2","na","null","null",0.021024624
"GNG2","na","null","null",0.02104229
"LMNTD1","na","null","null",0.02107516
"CALML3-AS1","na","null","null",0.021173561
"MIER3","na","null","null",0.021245133
"TP53","na","null","null",0.021364873
"APOO","na","null","null",0.021446457
"PLBD2","na","null","null",0.021450117
"PDXDC2P-NPIPB14P","na","null","null",0.021478307
"DYNLT3","na","null","null",0.021541307
"PUS7","na","null","null",0.021662174
"HS3ST2","na","null","null",0.021744197
"NFATC3","na","null","null",0.021767965
"SNRPB","na","null","null",0.021801936
"USP45","na","null","null",0.02183318
"DAOA-AS1","na","null","null",0.021871967
"HACD4","na","null","null",0.021966392
"GALT","na","null","null",0.02202534
"ALKBH5","na","null","null",0.022046026
"PPP1R3E","na","null","null",0.022248399
"PRSS33","na","null","null",0.022252293
"FZD10-DT","na","null","null",0.022396768
"LIG1","na","null","null",0.022411652
"LINC01124","na","null","null",0.022488408
"RHOC","na","null","null",0.02254116
"ATP6V1D","na","null","null",0.022612654
"C9orf139","na","null","null",0.022646828
"LINC02202","na","null","null",0.022654802
"PLXDC1","na","null","null",0.02277103
"RAP2C","na","null","null",0.022855084
"PEAK3","na","null","null",0.02287117
"CIR1","na","null","null",0.022926813
"PAIP1","na","null","null",0.023045769
"CRY1","na","null","null",0.023122093
"FAM129B","na","null","null",0.023127872
"NLGN1","na","null","null",0.02322036
"OCEL1","na","null","null",0.023251696
"C6orf99","na","null","null",0.02331008
"U2AF1L4","na","null","null",0.023428213
"SIGLEC15","na","null","null",0.023432808
"ERP44","na","null","null",0.023463223
"ADAM11","na","null","null",0.023475138
"LINC01431","na","null","null",0.02393631
"MAP4K1","na","null","null",0.02401806
"LINC00643","na","null","null",0.024044003
"DNAJC27-AS1","na","null","null",0.024084982
"GIPC1","na","null","null",0.024218258
"LINC00518","na","null","null",0.024245534
"RGS3","na","null","null",0.024355112
"TXNDC12","na","null","null",0.02436845
"GIPC2","na","null","null",0.024397515
"RASSF8-AS1","na","null","null",0.024401562
"RPP38","na","null","null",0.024464037
"TPTEP2-CSNK1E","na","null","null",0.024501108
"TNKS2","na","null","null",0.024545537
"LINC02383","na","null","null",0.024548862
"LTB4R","na","null","null",0.024776457
"MID2","na","null","null",0.024801575
