"NAME","DESCRIPTION","GENE_SYMBOL","GENE_TITLE","SCORE"
"DHX38","na","null","null",0.06616267
"LINC01583","na","null","null",0.066215776
"NOL10","na","null","null",0.06650732
"CHKB","na","null","null",0.06652561
"MEDAG","na","null","null",0.066527665
"RBAK","na","null","null",0.066529796
"LINC02251","na","null","null",0.066664144
"GLMN","na","null","null",0.06668809
"LINC00265","na","null","null",0.06670419
"NUDT9P1","na","null","null",0.06673626
"UBXN11","na","null","null",0.06674985
"SKA3","na","null","null",0.0668308
"C1orf167","na","null","null",0.066864535
"FMO9P","na","null","null",0.06686742
"LOC102723753","na","null","null",0.06688973
"UMODL1-AS1","na","null","null",0.06689946
"LINC00347","na","null","null",0.066921234
"PTPRJ","na","null","null",0.06702005
"DAP","na","null","null",0.06709269
"PFDN4","na","null","null",0.06710984
"ANKRD19P","na","null","null",0.06713658
"ACTR3B","na","null","null",0.06717084
"BSND","na","null","null",0.06718185
"FAM156A","na","null","null",0.067254096
"LINC02266","na","null","null",0.067282684
"NCOA2","na","null","null",0.06728845
"TREML2","na","null","null",0.06733936
"MYO1A","na","null","null",0.06736153
"NLRP2B","na","null","null",0.0674162
"LINC01847","na","null","null",0.06764184
"GTSE1","na","null","null",0.06770064
"MRPL50","na","null","null",0.06785745
"CHD5","na","null","null",0.067861445
"PLXND1","na","null","null",0.06786191
"CTSE","na","null","null",0.0678755
"TTC3-AS1","na","null","null",0.06789723
"MSTN","na","null","null",0.06791629
"SPANXA1","na","null","null",0.06792456
"SPANXA2","na","null","null",0.06792456
"SCUBE1","na","null","null",0.06796372
"WFDC2","na","null","null",0.06796594
"PDE2A","na","null","null",0.06798846
"BIN1","na","null","null",0.068049096
"LOC101928858","na","null","null",0.06815566
"WEE2","na","null","null",0.06831278
"PTPRG","na","null","null",0.0683559
"LGI3","na","null","null",0.06836341
"ALOX15B","na","null","null",0.06837578
"WIPF2","na","null","null",0.06849122
"TEX36","na","null","null",0.06850426
"CPN2","na","null","null",0.06858092
"SEC14L6","na","null","null",0.06862081
"SNRNP48","na","null","null",0.06863158
"ZNF566","na","null","null",0.06869217
"ABCA4","na","null","null",0.06873377
"GPR143","na","null","null",0.06876226
"CDC14C","na","null","null",0.06885912
"MBD6","na","null","null",0.06890667
"TPH1","na","null","null",0.0689124
"LOC105378146","na","null","null",0.06893506
"FPR2","na","null","null",0.06896206
"LINC00426","na","null","null",0.068981476
"LETMD1","na","null","null",0.06902652
"UGGT2","na","null","null",0.0690977
"SMIM19","na","null","null",0.06918655
"ZNF521","na","null","null",0.06926221
"MIGA1","na","null","null",0.06926793
"UPB1","na","null","null",0.069322556
"LGSN","na","null","null",0.06936807
"ZNF683","na","null","null",0.069380306
"FNDC4","na","null","null",0.06939099
"C14orf39","na","null","null",0.06955357
"LRRIQ4","na","null","null",0.069572374
"KRT17P2","na","null","null",0.069630355
"PTPN5","na","null","null",0.06965944
"DNAJC3","na","null","null",0.06973792
"LOC105372273","na","null","null",0.06983257
"ST7","na","null","null",0.06985069
"CDCA5","na","null","null",0.069860816
"LINC00323","na","null","null",0.06993561
"MATK","na","null","null",0.069948845
"RND2","na","null","null",0.06998882
"SUGT1P3","na","null","null",0.07015491
"RDH14","na","null","null",0.07025636
"LINC01053","na","null","null",0.070315585
"CAV3","na","null","null",0.07044309
"EXPH5","na","null","null",0.07044319
"LINC01846","na","null","null",0.070514396
"HDGFL1","na","null","null",0.07053953
"S100A9","na","null","null",0.07061681
"CHRNA1","na","null","null",0.07063302
"CCDC33","na","null","null",0.070762925
"TRAK2","na","null","null",0.07076888
"BICRA","na","null","null",0.07082305
"LOC101928009","na","null","null",0.07086565
"TPRX1","na","null","null",0.070882834
"KLHL20","na","null","null",0.07090667
"FOXP1","na","null","null",0.07098746
"LCA10","na","null","null",0.071036965
"SFTPB","na","null","null",0.071199685
"LOC101927884","na","null","null",0.07120686
"RPF1","na","null","null",0.07124447
"LOC103021295","na","null","null",0.07131613
"PRAM1","na","null","null",0.071394995
"SPDYE3","na","null","null",0.07139578
"LOC389906","na","null","null",0.071433745
"LINC02006","na","null","null",0.071452305
"CCNH","na","null","null",0.071660675
"LINC02150","na","null","null",0.071777284
"GAL3ST3","na","null","null",0.07180589
"CDK11A","na","null","null",0.07181383
"IKZF4","na","null","null",0.07183006
"CASQ1","na","null","null",0.07187254
"RPL12","na","null","null",0.071949
"LOC105371414","na","null","null",0.07194907
"CARD8","na","null","null",0.0721051
"ZNF699","na","null","null",0.07219267
"HACE1","na","null","null",0.0722792
"ANKRD33","na","null","null",0.07229402
"CTRL","na","null","null",0.072513
"COL4A3BP","na","null","null",0.07252183
"C1GALT1C1","na","null","null",0.07252218
"GFY","na","null","null",0.07257773
"ZNF705E","na","null","null",0.07261604
"BCO2","na","null","null",0.07265425
"EFCAB6-AS1","na","null","null",0.07289936
"UBE2K","na","null","null",0.07300279
"LOC102724084","na","null","null",0.073111184
"HAGLR","na","null","null",0.07314183
"C1QTNF9B","na","null","null",0.07320688
"LINC00923","na","null","null",0.07330975
"PHTF2","na","null","null",0.073335364
"LOC100652999","na","null","null",0.07335819
"TRIM31","na","null","null",0.07335912
"WFDC13","na","null","null",0.07339163
"NAA15","na","null","null",0.07340687
"LINC02288","na","null","null",0.07347861
"LINC00592","na","null","null",0.07352699
"CFAP299","na","null","null",0.07359365
"ST7-OT4","na","null","null",0.0736621
"CRH","na","null","null",0.07370881
"ZNF165","na","null","null",0.07372092
"RPL36A-HNRNPH2","na","null","null",0.07378693
"RPGR","na","null","null",0.07379731
"FAM227B","na","null","null",0.07382672
"LOC101927543","na","null","null",0.073835626
"LOC403312","na","null","null",0.07385779
"PIGX","na","null","null",0.073873036
"ZNF626","na","null","null",0.07391635
"MED1","na","null","null",0.07394915
"LRRC58","na","null","null",0.07398005
"PACSIN1","na","null","null",0.07400624
"WTAPP1","na","null","null",0.07401226
"CDR2L","na","null","null",0.0741066
"ANOS1","na","null","null",0.07414799
"TRIM39-RPP21","na","null","null",0.0741591
"KLK15","na","null","null",0.074191175
"IGLL1","na","null","null",0.07424657
"IQGAP2","na","null","null",0.07430645
"PRRC2A","na","null","null",0.07452846
"ABLIM1","na","null","null",0.07454798
"ELANE","na","null","null",0.07455049
"ADIPOQ-AS1","na","null","null",0.074559055
"CNTN3","na","null","null",0.07460181
"MBTPS2","na","null","null",0.07464016
"ANO3","na","null","null",0.0746876
"TOP1P1","na","null","null",0.074716724
"TMEM52","na","null","null",0.07475742
"CRCP","na","null","null",0.07479703
"CRISPLD1","na","null","null",0.074864976
"LRMDA","na","null","null",0.075011514
"IFNA2","na","null","null",0.07502883
"RSU1P2","na","null","null",0.075035
"C19orf84","na","null","null",0.07511759
"ZDHHC6","na","null","null",0.07512354
"LIPI","na","null","null",0.07515247
"HRH1","na","null","null",0.07517751
"OR7E2P","na","null","null",0.075193934
"KAZN","na","null","null",0.07526963
"AK7","na","null","null",0.07527544
"SLC1A7","na","null","null",0.07529037
"DRAP1","na","null","null",0.075315624
"CISD2","na","null","null",0.0753986
"S100B","na","null","null",0.075432375
"GPR151","na","null","null",0.07545287
"HLA-DRB1","na","null","null",0.07554625
"CNGA1","na","null","null",0.0755803
"MCOLN3","na","null","null",0.075713016
"SLC8A1-AS1","na","null","null",0.07571905
"IGF2BP3","na","null","null",0.075802535
"RB1-DT","na","null","null",0.07583325
"LOC339666","na","null","null",0.07597196
"LINC01968","na","null","null",0.075973935
"LOC105378828","na","null","null",0.07599093
"STMP1","na","null","null",0.07599694
"UBLCP1","na","null","null",0.07600726
"CDC42EP2","na","null","null",0.076042436
"PCSK1","na","null","null",0.07616692
"GPSM1","na","null","null",0.07623429
"LOC644285","na","null","null",0.076254375
"OGDHL","na","null","null",0.07628339
"CCNB3","na","null","null",0.07633683
"LINC02343","na","null","null",0.07635918
"LRPPRC","na","null","null",0.07639438
"FAM106CP","na","null","null",0.07642395
"ITGB6","na","null","null",0.07642504
"LINC01478","na","null","null",0.0764852
"PRSS37","na","null","null",0.07658284
"OR5B2","na","null","null",0.07663576
"DGKI","na","null","null",0.076720275
"PPEF2","na","null","null",0.076817736
"LOC101929488","na","null","null",0.07682044
"DNAJC10","na","null","null",0.07686054
"UBOX5","na","null","null",0.07689653
"TRNT1","na","null","null",0.07691718
"CRYBB2","na","null","null",0.076942004
"MAPK4","na","null","null",0.07707056
"MAP2K6","na","null","null",0.077076264
"CDC45","na","null","null",0.07709875
"RAB33A","na","null","null",0.07712228
"DRICH1","na","null","null",0.077148154
"C5orf60","na","null","null",0.07716692
"DUBR","na","null","null",0.07716976
"TMPRSS11BNL","na","null","null",0.077195965
"DDX10","na","null","null",0.077198245
"LOC101926948","na","null","null",0.07723451
"SLC45A2","na","null","null",0.07724436
"ZNF807","na","null","null",0.077436544
"ACACB","na","null","null",0.07744707
"SMCR5","na","null","null",0.077484936
"HNRNPR","na","null","null",0.077536486
"FAM25C","na","null","null",0.07754729
"ZNF781","na","null","null",0.07774046
"DNM1","na","null","null",0.07776273
"CPNE9","na","null","null",0.07787537
"ASAH1","na","null","null",0.077915885
"SAMSN1","na","null","null",0.0779292
"AUP1","na","null","null",0.078115754
"LOC150051","na","null","null",0.07828299
"U2AF1","na","null","null",0.07828921
"VCL","na","null","null",0.07831472
"AK8","na","null","null",0.07835192
"ATP6V1G2-DDX39B","na","null","null",0.07837557
"CMTM7","na","null","null",0.078385904
"TNFRSF4","na","null","null",0.07841502
"PRAMENP","na","null","null",0.07843943
"CENPV","na","null","null",0.07846068
"CUL5","na","null","null",0.07847285
"HYAL6P","na","null","null",0.07847725
"GRK5","na","null","null",0.078483395
"LOC100506606","na","null","null",0.078598484
"PDF","na","null","null",0.07861185
"UNC5B-AS1","na","null","null",0.07863889
"SLC3A1","na","null","null",0.07864127
"LOC105376805","na","null","null",0.07864359
"PEG3-AS1","na","null","null",0.078698404
"APLNR","na","null","null",0.078722365
"FAM169B","na","null","null",0.07877581
"SLC34A1","na","null","null",0.078829445
"TENT4A","na","null","null",0.0789401
"KIF15","na","null","null",0.078959495
"GABBR2","na","null","null",0.07903161
"USH2A","na","null","null",0.07905625
"SCN7A","na","null","null",0.07910792
"SYTL4","na","null","null",0.07912798
"PPIP5K2","na","null","null",0.07915559
"IGSF9B","na","null","null",0.079195864
"STRBP","na","null","null",0.079365365
"FRG1-DT","na","null","null",0.07942974
"CYMP-AS1","na","null","null",0.079456665
"SAPCD2","na","null","null",0.079462424
"IGSF5","na","null","null",0.07948071
"LRRC4B","na","null","null",0.07949981
"LOC105374042","na","null","null",0.079570815
"PIK3R5","na","null","null",0.07961999
"RBM5-AS1","na","null","null",0.0798287
"HPN-AS1","na","null","null",0.07986738
"STARD4-AS1","na","null","null",0.07988297
"PDGFA","na","null","null",0.079909146
"BECN1","na","null","null",0.08004793
"TMEM191A","na","null","null",0.08005783
"DLL3","na","null","null",0.08020408
"TTLL8","na","null","null",0.080237284
"DM1-AS","na","null","null",0.08025083
"TNFAIP8L2","na","null","null",0.08031271
"POLB","na","null","null",0.08031349
"C19orf67","na","null","null",0.080314256
"FAM174A","na","null","null",0.08031844
"C16orf89","na","null","null",0.08032166
"GOLGA2P11","na","null","null",0.08037032
"MICAL2","na","null","null",0.08038178
"PAK1","na","null","null",0.080414005
"SMU1","na","null","null",0.08048682
"DHX40","na","null","null",0.08050032
"MLLT10P1","na","null","null",0.08058804
"LOX","na","null","null",0.08067207
"PRDM16","na","null","null",0.080925286
"LINC00970","na","null","null",0.08095031
"NIPBL-DT","na","null","null",0.081028044
"SCART1","na","null","null",0.081091486
"ENAH","na","null","null",0.081151836
"LOC101927588","na","null","null",0.081282824
"DNAJB14","na","null","null",0.08129683
"LOC105372480","na","null","null",0.08143378
"ANXA1","na","null","null",0.0814373
"RPL18A","na","null","null",0.0814959
"PRKN","na","null","null",0.08150462
"ATN1","na","null","null",0.08151639
"CNR2","na","null","null",0.08154463
"RASSF2","na","null","null",0.081671484
"DYNC1I2","na","null","null",0.08169175
"SH3BP1","na","null","null",0.08174607
"SFI1","na","null","null",0.08176604
"KRTAP4-11","na","null","null",0.081771955
"SPATA21","na","null","null",0.08179422
"CLK3","na","null","null",0.08182567
"FAM182B","na","null","null",0.08197087
"LOC100996455","na","null","null",0.0819833
"CASC23","na","null","null",0.0819871
"PRSS42","na","null","null",0.08211278
"ZDHHC19","na","null","null",0.08222289
"MCU","na","null","null",0.08222957
"LOC100506679","na","null","null",0.08224129
"CHRNA4","na","null","null",0.08240603
"LMOD1","na","null","null",0.082429595
"MTCP1","na","null","null",0.08249109
"SLX1A-SULT1A3","na","null","null",0.082570545
"RCVRN","na","null","null",0.08264114
"PGC","na","null","null",0.08266022
"CERS6","na","null","null",0.0826846
"SIPA1","na","null","null",0.08275076
"CLEC2B","na","null","null",0.082774006
"AMTN","na","null","null",0.08284055
"CAHM","na","null","null",0.08286773
"TMEM259","na","null","null",0.082979254
"CYP2S1","na","null","null",0.08298573
"PSG5","na","null","null",0.08303141
"PSG3","na","null","null",0.083045214
"ZBED3-AS1","na","null","null",0.08318535
"FAM124B","na","null","null",0.08321931
"PAX4","na","null","null",0.08323944
"LOC101929234","na","null","null",0.08334149
"SNORD134","na","null","null",0.083426885
"TYK2","na","null","null",0.08344471
"GLIPR1L1","na","null","null",0.083463214
"ABCA12","na","null","null",0.08359225
"NLRP6","na","null","null",0.083601974
"CAND1","na","null","null",0.08365829
"BDKRB1","na","null","null",0.083732136
"TMEM156","na","null","null",0.083737925
"LINC01562","na","null","null",0.08375407
"INSL3","na","null","null",0.08376735
"TIAM2","na","null","null",0.083802514
"SLC13A4","na","null","null",0.08393893
"GTF2F1","na","null","null",0.08398735
"CCR4","na","null","null",0.08401286
"LPL","na","null","null",0.08405564
"C11orf87","na","null","null",0.08416122
"RASSF8","na","null","null",0.08424055
"LINC00200","na","null","null",0.08432997
"ARPP19","na","null","null",0.08433628
"LINC00412","na","null","null",0.08434845
"LOC101927272","na","null","null",0.08436149
"MYL1","na","null","null",0.084383234
"BTBD18","na","null","null",0.0843895
"RCN2","na","null","null",0.084429644
"NAT16","na","null","null",0.08444182
"SAP30L","na","null","null",0.084452145
"VCX2","na","null","null",0.08446508
"ERCC8","na","null","null",0.08446751
"LOC646903","na","null","null",0.08453995
"FHL1","na","null","null",0.08459698
"CCDC69","na","null","null",0.08466033
"ARHGAP5","na","null","null",0.08467548
"MSMB","na","null","null",0.084682785
"PMS2P2","na","null","null",0.08475433
"LSM8","na","null","null",0.08481219
"EMC7","na","null","null",0.08488884
"CYP4A22","na","null","null",0.0848927
"NR5A1","na","null","null",0.084952496
"DPY19L1P2","na","null","null",0.0850377
"TIMM23B","na","null","null",0.08505192
"KRT8P41","na","null","null",0.08508456
"GNL2","na","null","null",0.085114405
"SRL","na","null","null",0.085125774
"ALG5","na","null","null",0.08512599
"GTF2IRD1","na","null","null",0.08520944
"GPX6","na","null","null",0.08522287
"COL28A1","na","null","null",0.08527686
"PSD","na","null","null",0.08532248
"RAB23","na","null","null",0.085329674
"TBC1D9","na","null","null",0.08535811
"PRR4","na","null","null",0.08536948
"RPS15AP10","na","null","null",0.08549293
"IRF3","na","null","null",0.08550414
"LRP12","na","null","null",0.085551366
"ASB7","na","null","null",0.08555499
"AK9","na","null","null",0.08561725
"HRASLS5","na","null","null",0.085626595
"OR5AU1","na","null","null",0.08564305
"CCZ1P-OR7E38P","na","null","null",0.08568809
"OTOF","na","null","null",0.08570419
"RSL1D1","na","null","null",0.08590113
"FAR2P2","na","null","null",0.08594949
"RNASE3","na","null","null",0.08601685
"KRTAP4-2","na","null","null",0.08601685
"DISC1FP1","na","null","null",0.08601685
"LOC101929460","na","null","null",0.08601685
"CD3D","na","null","null",0.08601685
"LOC646813","na","null","null",0.08601685
"OR1B1","na","null","null",0.08601685
"PGM5P4-AS1","na","null","null",0.08601685
"OR52K1","na","null","null",0.08601685
"OR10A4","na","null","null",0.08601685
"LINC01999","na","null","null",0.08601685
"KRT19P2","na","null","null",0.08601685
"LINCR-0001","na","null","null",0.08601685
"LINC01843","na","null","null",0.08601685
"FGF6","na","null","null",0.08601685
"KRTAP5-6","na","null","null",0.08601685
"LINC00428","na","null","null",0.08601685
"OR1E1","na","null","null",0.08601685
"OR2C1","na","null","null",0.08601685
"LOC729296","na","null","null",0.08601685
"OR3A3","na","null","null",0.08601685
"CCDC188","na","null","null",0.08601685
"LINC02263","na","null","null",0.08601685
"LINC00390","na","null","null",0.08601685
"EXTL3-AS1","na","null","null",0.08601685
"RUVBL1-AS1","na","null","null",0.08601685
"LOC105372440","na","null","null",0.08601685
"NARS2","na","null","null",0.0860327
"VAX2","na","null","null",0.08605255
"RAB5IF","na","null","null",0.086054005
"RDH11","na","null","null",0.086187765
"TMEM87B","na","null","null",0.08622631
"RNU6-2","na","null","null",0.0862294
"SLC4A9","na","null","null",0.08628541
"FAM243A","na","null","null",0.08630229
"UBE2N","na","null","null",0.08635282
"PPIAL4A","na","null","null",0.08644847
"ATP13A4","na","null","null",0.08648208
"P3H3","na","null","null",0.086688444
"EPHA8","na","null","null",0.08672063
"LOC574538","na","null","null",0.08675461
"PTCHD3","na","null","null",0.08678147
"LOC101927844","na","null","null",0.086813256
"KIF27","na","null","null",0.08682393
"GPR4","na","null","null",0.0868299
"IL1RAPL1","na","null","null",0.086999185
"ATP5S","na","null","null",0.08702458
"RPS14P3","na","null","null",0.08708955
"MGAT5","na","null","null",0.08709802
"THCAT155","na","null","null",0.08714174
"FOXG1-AS1","na","null","null",0.08721293
"SHISA7","na","null","null",0.08721407
"LDLRAD2","na","null","null",0.08741847
"POLR2C","na","null","null",0.08752786
"FAM208B","na","null","null",0.08755166
"UNKL","na","null","null",0.08758243
"ITGA9-AS1","na","null","null",0.087610275
"TMEM163","na","null","null",0.08763765
"DNASE2B","na","null","null",0.08777281
"SMTNL2","na","null","null",0.08795404
"TGFA-IT1","na","null","null",0.08815125
"LINC02139","na","null","null",0.08828084
"KLHL8","na","null","null",0.08831942
"LCMT1-AS2","na","null","null",0.08835808
"LINC00476","na","null","null",0.08838981
"CHURC1","na","null","null",0.08841228
"RABL6","na","null","null",0.08845405
"USHBP1","na","null","null",0.08847382
"FAM210A","na","null","null",0.08848729
"IGSF22","na","null","null",0.08848834
"LINC00174","na","null","null",0.08865169
"C9orf72","na","null","null",0.08874909
"LOC101927354","na","null","null",0.08885105
"AKR1C4","na","null","null",0.08888284
"LINC00501","na","null","null",0.08890993
"PCDHA5","na","null","null",0.088950396
"LOC100133920","na","null","null",0.088958696
"LINC00705","na","null","null",0.089022875
"SSB","na","null","null",0.08910827
"VAMP4","na","null","null",0.08911387
"SGTB","na","null","null",0.089206465
"TP53TG5","na","null","null",0.089223996
"GPR162","na","null","null",0.089228444
"NRN1L","na","null","null",0.089301765
"CLVS1","na","null","null",0.089381576
"PAK1IP1","na","null","null",0.089439884
"HOXA-AS2","na","null","null",0.08944631
"PDGFD","na","null","null",0.08948715
"VWA5B2","na","null","null",0.089516334
"WNT8B","na","null","null",0.0896363
"OR4F13P","na","null","null",0.089720786
"DDTL","na","null","null",0.08975373
"SCOC-AS1","na","null","null",0.08988495
"IL17B","na","null","null",0.08992632
"LRRC3","na","null","null",0.08999468
"CCDC3","na","null","null",0.09003266
"NR1I2","na","null","null",0.090052396
"SLC17A9","na","null","null",0.09009335
"HEYL","na","null","null",0.090119556
"EIF1AX-AS1","na","null","null",0.0902914
"LINC01559","na","null","null",0.09029661
"CYFIP2","na","null","null",0.09032204
"COL4A2-AS1","na","null","null",0.09044308
"GJC2","na","null","null",0.09059743
"NOG","na","null","null",0.09066031
"ATOH7","na","null","null",0.09067748
"TRMT11","na","null","null",0.090789445
"LOC343052","na","null","null",0.09105638
"CYP2B7P","na","null","null",0.09112392
"CALHM6","na","null","null",0.091177516
"HOXA10-AS","na","null","null",0.09118275
"LRRC43","na","null","null",0.09121327
"LINC00506","na","null","null",0.091272175
"TIAM1","na","null","null",0.09128554
"EXOC1","na","null","null",0.09129313
"FBXL13","na","null","null",0.09132625
"YWHAG","na","null","null",0.09133012
"SNORA57","na","null","null",0.091442086
"C2orf80","na","null","null",0.091500744
"MINOS1P1","na","null","null",0.091500744
"LOC100128079","na","null","null",0.09153542
"CST7","na","null","null",0.09157626
"MYL12B","na","null","null",0.09168556
"MBD5","na","null","null",0.09169712
"SLC35B3","na","null","null",0.09174545
"HNRNPCL2","na","null","null",0.091860436
"TMSB15B-AS1","na","null","null",0.09186146
"SCARNA17","na","null","null",0.09187242
"TPSAB1","na","null","null",0.09190562
"PSG1","na","null","null",0.091956325
"LINC00691","na","null","null",0.09196574
"SF3A2","na","null","null",0.092028864
"OR10D3","na","null","null",0.09202948
"PRMT3","na","null","null",0.09207232
"SBDSP1","na","null","null",0.09214307
"LINC01510","na","null","null",0.09214431
"EMB","na","null","null",0.09215558
"ZNF644","na","null","null",0.09216859
"PAPOLA","na","null","null",0.09229451
"PIK3CD-AS1","na","null","null",0.09230857
"ADIPOQ","na","null","null",0.09238533
"XIRP1","na","null","null",0.09242798
"SMN2","na","null","null",0.09244277
"CASC15","na","null","null",0.0925169
"C21orf59-TCP10L","na","null","null",0.09253329
"COL13A1","na","null","null",0.092611656
"FAM239A","na","null","null",0.09264542
"DLD","na","null","null",0.09271743
"SLC16A8","na","null","null",0.09280289
"UTP23","na","null","null",0.09287789
"P2RY14","na","null","null",0.092899695
"C9orf129","na","null","null",0.09292171
"DVL2","na","null","null",0.092943296
"LOC728673","na","null","null",0.092953645
"LOC101928042","na","null","null",0.09300424
"SCHLAP1","na","null","null",0.09300965
"AGFG2","na","null","null",0.093222864
"PIWIL3","na","null","null",0.093243934
"EGFR-AS1","na","null","null",0.09324593
"LINC01522","na","null","null",0.09326498
"LINC02505","na","null","null",0.09326498
"LOC101927020","na","null","null",0.09326498
"AP1B1P1","na","null","null",0.09326498
"OR1S2","na","null","null",0.09326498
"LCN1","na","null","null",0.09326498
"CST1","na","null","null",0.09326498
"LOC102723544","na","null","null",0.09326498
"SNRPD2P2","na","null","null",0.09326498
"C2orf70","na","null","null",0.09326498
"LINC01587","na","null","null",0.09326498
"PPIAP30","na","null","null",0.09326498
"LINC00993","na","null","null",0.09326498
"FLJ21408","na","null","null",0.09326498
"LINC01848","na","null","null",0.09326498
"LINC01771","na","null","null",0.09326498
"LINC01170","na","null","null",0.09326498
"LOC729609","na","null","null",0.09326498
"LOC101926933","na","null","null",0.09326498
"FAM222A-AS1","na","null","null",0.09326498
"ZNF350-AS1","na","null","null",0.09326498
"LOC101930010","na","null","null",0.09326498
"FRG2KP","na","null","null",0.09331892
"TSGA10IP","na","null","null",0.093357354
"AGPS","na","null","null",0.09337292
"NPHP3-AS1","na","null","null",0.09346116
"CRTC3-AS1","na","null","null",0.093490735
"LOC644656","na","null","null",0.09355789
"TOX4","na","null","null",0.09362855
"SNORA74A","na","null","null",0.093639135
"GFPT1","na","null","null",0.09369878
"NPIPA2","na","null","null",0.09375984
"LINC02447","na","null","null",0.09377474
"LINC02303","na","null","null",0.09381732
"LINC00671","na","null","null",0.09382053
"TNFAIP1","na","null","null",0.09393721
"UBE4A","na","null","null",0.09395299
"NTNG2","na","null","null",0.0940078
"ANTXRL","na","null","null",0.09404548
"SPRNP1","na","null","null",0.09406304
"RALGPS1","na","null","null",0.09409171
"SEC14L4","na","null","null",0.09412418
"ZBTB8B","na","null","null",0.0941307
"MISP3","na","null","null",0.09413245
"ALMS1P1","na","null","null",0.09415594
"THG1L","na","null","null",0.0941607
"MGC16025","na","null","null",0.09423156
"CYTIP","na","null","null",0.094484024
"LOC100631378","na","null","null",0.094790585
"RAB4B-EGLN2","na","null","null",0.09482496
"CAMK1","na","null","null",0.09484348
"ZNF571","na","null","null",0.09486656
"HSFX1","na","null","null",0.09487084
"TEX15","na","null","null",0.0948833
"LOC284865","na","null","null",0.095043376
"C9orf66","na","null","null",0.09507909
"DNAH7","na","null","null",0.095136024
"MAP2K5","na","null","null",0.09515294
"ZNF157","na","null","null",0.09517698
"GJD4","na","null","null",0.09523702
"PROP1","na","null","null",0.095275395
"TCEAL2","na","null","null",0.09534176
"C16orf90","na","null","null",0.09537196
"DHX29","na","null","null",0.095452815
"ZNF251","na","null","null",0.09546031
"FAM95A","na","null","null",0.09546083
"PGLS","na","null","null",0.09549365
"SPATA18","na","null","null",0.09550076
"MOSMO","na","null","null",0.09551799
"FAM228B","na","null","null",0.09552057
"VPS54","na","null","null",0.09553149
"MARCO","na","null","null",0.095654465
"GSTM4","na","null","null",0.0960249
"MYOSLID","na","null","null",0.09604247
"FAM9B","na","null","null",0.096071094
"SIK2","na","null","null",0.09610606
"DNAJB13","na","null","null",0.09612287
"HSDL2","na","null","null",0.09633318
"DDX39B-AS1","na","null","null",0.09633821
"IDE","na","null","null",0.09652163
"VPS72","na","null","null",0.09658402
"EFHB","na","null","null",0.096856974
"LOC339059","na","null","null",0.09686314
"NTN5","na","null","null",0.09690163
"TMEM145","na","null","null",0.09692562
"PAK5","na","null","null",0.09693263
"LY86-AS1","na","null","null",0.09699625
"NUDCD2","na","null","null",0.09701835
"LINC01088","na","null","null",0.09704107
"SH3RF3","na","null","null",0.09704516
"GIGYF2","na","null","null",0.09707632
"ILK","na","null","null",0.097096644
"DISC1","na","null","null",0.097121194
"NOXRED1","na","null","null",0.097150005
"LOC101927151","na","null","null",0.097159244
"LOC101928251","na","null","null",0.09721163
"PCDHB4","na","null","null",0.09731041
"SACS-AS1","na","null","null",0.09737285
"LINC00703","na","null","null",0.097391225
"OMG","na","null","null",0.09752923
"CELF3","na","null","null",0.09756234
"FAM129C","na","null","null",0.09757789
"OLA1","na","null","null",0.0975882
"DSG3","na","null","null",0.0977409
"LOC100507250","na","null","null",0.09792824
"C19orf54","na","null","null",0.098021716
"GMFG","na","null","null",0.09804276
"ECSCR","na","null","null",0.09804276
"LINC01467","na","null","null",0.09811982
"ZXDC","na","null","null",0.09817313
"SMARCA2","na","null","null",0.098307885
"SLC38A3","na","null","null",0.09832323
"HAGLROS","na","null","null",0.09843001
"VWA1","na","null","null",0.09843328
"MAMDC2-AS1","na","null","null",0.0985185
"FLJ12825","na","null","null",0.09854299
"C2orf50","na","null","null",0.09855947
"GBE1","na","null","null",0.09858649
"TMEM204","na","null","null",0.09861163
"MARCH6","na","null","null",0.098650314
"HIKESHI","na","null","null",0.09870869
"NDUFB5","na","null","null",0.09870979
"CEP135","na","null","null",0.098731786
"SLC6A15","na","null","null",0.09879222
"COX7A2L","na","null","null",0.098809466
"OR5AK4P","na","null","null",0.09889292
"MLC1","na","null","null",0.098898545
"CRTC1","na","null","null",0.09890541
"LOC112543491","na","null","null",0.09897362
"LINC00987","na","null","null",0.09913378
"NETO2","na","null","null",0.09919715
"TMEM72-AS1","na","null","null",0.09924028
"DNAJA2","na","null","null",0.09932081
"ASCL5","na","null","null",0.09942017
"AACS","na","null","null",0.09950824
"CSNK1A1","na","null","null",0.09957993
"H2AFJ","na","null","null",0.09977639
"LOC101927974","na","null","null",0.09981575
"SHKBP1","na","null","null",0.099914886
"KRT18P55","na","null","null",0.09994741
"SLC9A4","na","null","null",0.099978186
"KIF14","na","null","null",0.09998967
"NAP1L6","na","null","null",0.100055575
"AAMDC","na","null","null",0.100160345
"KREMEN2","na","null","null",0.10020119
"VEGFD","na","null","null",0.100242436
"CABP4","na","null","null",0.10035446
"CXorf56","na","null","null",0.100404404
"TMPRSS11A","na","null","null",0.10043113
"TK1","na","null","null",0.10044597
"GON7","na","null","null",0.100755826
"GPS2","na","null","null",0.10076523
"PWAR1","na","null","null",0.100766115
"ATP11A-AS1","na","null","null",0.100857645
"HRG","na","null","null",0.10087742
"GTDC1","na","null","null",0.10091291
"EBPL","na","null","null",0.10097301
"B4GALNT2","na","null","null",0.100985095
